equihash_params,miners,sol_per_sec,target_spacing,propagation_delay,pow_profile,seed,mean,p10,p50,p90,p99,orphans,orphan_rate,efficiency,convergence_height
regtest,80,7572.862991367,75,1.000000,mainnet,30,113.315575,11.752243,78.630090,260.235967,520.989573,83,0.008300000,0.991768323,85
regtest,80,7572.862991367,75,1.000000,mainnet,31,110.543600,11.170708,76.133779,259.038924,523.027285,105,0.010500000,0.989609104,94
regtest,80,7572.862991367,75,1.000000,mainnet,32,109.376754,11.287004,76.239023,253.476559,489.965347,87,0.008700000,0.991375037,80
regtest,80,7572.862991367,75,1.000000,mainnet,33,111.026195,12.302632,76.606878,254.944951,502.608797,76,0.007600000,0.992457324,18
regtest,80,7572.862991367,75,1.000000,mainnet,34,109.675280,11.625868,76.524287,248.577313,506.713506,82,0.008200000,0.991866693,19
regtest,80,7572.862991367,75,1.000000,mainnet,35,111.374626,11.870938,78.325791,253.892318,514.997402,89,0.008900000,0.991178511,23
regtest,80,7572.862991367,75,1.000000,mainnet,36,108.816482,11.206437,75.036266,249.093407,507.518881,75,0.007500000,0.992555831,33
regtest,80,7572.862991367,75,1.000000,mainnet,37,111.341131,11.652140,75.701046,256.103186,503.348946,91,0.009100000,0.990982063,46
regtest,80,7572.862991367,75,1.000000,mainnet,38,110.861444,11.143713,76.369569,258.721557,507.630837,75,0.007500000,0.992555831,106
regtest,80,7572.862991367,75,1.000000,mainnet,39,112.180960,12.035712,77.855659,257.885464,510.967087,85,0.008500000,0.991571641,112
regtest,80,7572.862991367,75,1.000000,mainnet,40,112.503475,12.313798,78.702551,254.613604,519.005095,94,0.009400000,0.990687537,285
regtest,80,7572.862991367,75,1.000000,mainnet,41,110.590960,11.706804,77.061541,250.405442,533.792294,90,0.009000000,0.991080278,36
regtest,80,7572.862991367,75,1.000000,mainnet,42,112.216581,12.165903,77.275206,255.914611,523.558429,99,0.009900000,0.990197049,21
regtest,80,7572.862991367,75,1.000000,mainnet,43,109.965001,11.617305,76.881383,256.072328,486.335234,88,0.008800000,0.991276764,55
regtest,80,7572.862991367,75,1.000000,mainnet,44,111.432291,11.974845,77.933563,256.590845,512.596490,75,0.007500000,0.992555831,109
regtest,80,7572.862991367,75,1.000000,mainnet,45,111.029406,11.623456,76.209946,260.832436,520.701757,99,0.009900000,0.990197049,23
regtest,80,7572.862991367,75,1.000000,mainnet,46,111.550331,11.321838,76.824872,257.025784,529.374616,85,0.008500000,0.991571641,18
regtest,80,7572.862991367,75,1.000000,mainnet,47,110.897359,11.585554,75.849263,258.088255,514.863086,109,0.010900000,0.989217529,30
regtest,80,7572.862991367,75,1.000000,mainnet,48,112.007418,11.791135,77.372047,257.367779,520.548162,95,0.009500000,0.990589401,37
regtest,80,7572.862991367,75,1.000000,mainnet,49,114.308380,12.511949,79.869197,261.692801,524.706360,79,0.007900000,0.992161921,71
regtest,80,7572.862991367,75,1.000000,mainnet,50,111.714528,11.661956,76.305094,259.922398,518.273183,105,0.010500000,0.989609104,35
regtest,80,7572.862991367,75,1.000000,mainnet,51,112.689503,12.240415,76.958970,257.404909,542.030752,99,0.009900000,0.990197049,17
regtest,80,7572.862991367,75,1.000000,mainnet,52,110.633063,11.478918,75.841489,256.480547,517.311930,82,0.008200000,0.991866693,17
regtest,80,7572.862991367,75,1.000000,mainnet,53,111.397422,11.853406,76.959533,257.001164,504.343723,91,0.009100000,0.990982063,64
regtest,80,7572.862991367,75,1.000000,mainnet,54,112.120784,11.470020,78.223438,256.564600,529.509878,87,0.008700000,0.991375037,90
regtest,80,7572.862991367,75,1.000000,mainnet,55,111.866877,11.853823,78.456405,255.508850,521.047476,106,0.010600000,0.989511181,21
regtest,80,7572.862991367,75,1.000000,mainnet,56,111.205684,11.845913,77.641100,257.592519,501.744786,91,0.009100000,0.990982063,46
regtest,80,7572.862991367,75,1.000000,mainnet,57,112.122962,12.489354,77.365806,260.640495,521.691217,88,0.008800000,0.991276764,48
regtest,80,7572.862991367,75,1.000000,mainnet,58,110.658019,12.027138,76.865022,255.858793,510.418055,87,0.008700000,0.991375037,18
regtest,80,7572.862991367,75,1.000000,mainnet,59,110.829363,11.510372,77.249069,253.032165,517.501551,114,0.011400000,0.988728495,36
regtest,80,7572.862991367,75,1.000000,mainnet,60,112.113197,12.441714,77.054240,262.527702,501.483934,86,0.008600000,0.991473329,82
regtest,80,7572.862991367,75,1.000000,mainnet,61,111.845212,12.582382,78.127276,258.723252,500.614706,84,0.008400000,0.991669972,18
regtest,80,7572.862991367,75,1.000000,mainnet,62,111.065292,12.015122,78.332164,252.901220,516.210029,89,0.008900000,0.991178511,17
regtest,80,7572.862991367,75,1.000000,mainnet,63,111.765526,11.580291,78.023702,254.585833,510.020624,92,0.009200000,0.990883868,48
regtest,80,7572.862991367,75,1.000000,mainnet,64,111.471931,11.771753,77.544530,256.554818,504.055421,88,0.008800000,0.991276764,97
regtest,80,7572.862991367,75,1.000000,mainnet,65,109.888367,11.456755,75.739259,250.429480,514.825752,91,0.009100000,0.990982063,95
regtest,80,7572.862991367,75,1.000000,mainnet,66,111.429071,11.569606,76.656528,258.843646,508.898406,92,0.009200000,0.990883868,21
regtest,80,7572.862991367,75,1.000000,mainnet,67,112.513979,11.482157,77.783496,256.519011,523.638207,87,0.008700000,0.991375037,63
regtest,80,7572.862991367,75,1.000000,mainnet,68,112.112761,11.973939,78.508285,260.897469,506.372647,92,0.009200000,0.990883868,57
regtest,80,7572.862991367,75,1.000000,mainnet,69,111.599911,11.623549,77.951334,259.802881,511.484008,93,0.009300000,0.990785693,128
regtest,80,7572.862991367,75,1.000000,mainnet,70,112.011635,12.091741,75.658905,258.681107,537.878391,75,0.007500000,0.992555831,26
regtest,80,7572.862991367,75,1.000000,mainnet,71,110.966240,11.570436,75.673213,257.939660,512.759734,99,0.009900000,0.990197049,19
regtest,80,7572.862991367,75,1.000000,mainnet,72,110.322562,11.174941,76.324269,256.937425,502.088387,91,0.009100000,0.990982063,36
regtest,80,7572.862991367,75,1.000000,mainnet,73,111.693004,11.749247,76.505167,255.502849,519.683100,91,0.009100000,0.990982063,54
regtest,80,7572.862991367,75,1.000000,mainnet,74,112.851225,12.539257,77.305454,261.010224,521.578021,87,0.008700000,0.991375037,65
regtest,80,7572.862991367,75,1.000000,mainnet,75,112.156287,11.655529,76.376250,256.591027,542.043486,92,0.009200000,0.990883868,66
regtest,80,7572.862991367,75,1.000000,mainnet,76,111.262702,12.066182,76.200249,257.377015,507.716980,80,0.008000000,0.992063492,61
regtest,80,7572.862991367,75,1.000000,mainnet,77,111.354920,11.121203,78.179714,255.098892,505.111135,118,0.011800000,0.988337616,36
regtest,80,7572.862991367,75,1.000000,mainnet,78,110.356762,11.406895,76.784043,253.958578,502.201315,78,0.007800000,0.992260369,111
regtest,80,7572.862991367,75,1.000000,mainnet,79,112.716928,12.456437,79.019892,257.208948,522.077061,88,0.008800000,0.991276764,22
regtest,80,7572.862991367,75,1.000000,mainnet,80,111.553341,11.768375,76.575142,259.653005,523.807668,94,0.009400000,0.990687537,37
regtest,80,7572.862991367,75,1.000000,mainnet,81,113.631566,11.807902,79.527749,261.827737,537.533105,91,0.009100000,0.990982063,23
regtest,80,7572.862991367,75,1.000000,mainnet,82,111.330619,11.857979,77.408583,256.945639,510.801331,98,0.009800000,0.990295108,22
regtest,80,7572.862991367,75,1.000000,mainnet,83,112.711621,12.087469,78.076124,260.332468,512.610181,105,0.010500000,0.989609104,36
regtest,80,7572.862991367,75,1.000000,mainnet,84,111.989861,11.569709,77.555411,257.314027,521.073162,88,0.008800000,0.991276764,29
regtest,80,7572.862991367,75,1.000000,mainnet,85,111.770885,11.843143,77.053686,256.025791,506.641222,94,0.009400000,0.990687537,17
regtest,80,7572.862991367,75,1.000000,mainnet,86,111.654955,11.555066,76.778665,259.913355,504.271465,96,0.009600000,0.990491284,23
regtest,80,7572.862991367,75,1.000000,mainnet,87,111.901351,11.654052,77.655836,255.062303,515.296791,113,0.011300000,0.988826263,165
regtest,80,7572.862991367,75,1.000000,mainnet,88,108.951782,11.665966,76.989215,248.949184,495.349254,90,0.009000000,0.991080278,85
regtest,80,7572.862991367,75,1.000000,mainnet,89,111.200626,11.913486,77.178686,260.560882,510.365486,113,0.011300000,0.988826263,17
regtest,80,7572.862991367,75,1.000000,mainnet,90,111.769718,12.204799,77.757496,259.708166,498.240718,105,0.010500000,0.989609104,20
regtest,80,7572.862991367,75,1.000000,mainnet,91,110.804044,11.212767,76.880649,257.935299,509.909354,97,0.009700000,0.990393186,18
regtest,80,7572.862991367,75,1.000000,mainnet,92,111.044732,11.689322,75.414243,260.516473,511.433602,85,0.008500000,0.991571641,19
regtest,80,7572.862991367,75,1.000000,mainnet,93,108.454527,11.591419,73.859444,250.423269,512.269139,82,0.008200000,0.991866693,30
regtest,80,7572.862991367,75,1.000000,mainnet,94,112.246098,12.385386,78.426711,258.006608,503.543950,92,0.009200000,0.990883868,25
regtest,80,7572.862991367,75,1.000000,mainnet,95,111.100616,12.023543,78.080486,255.680624,507.573732,86,0.008600000,0.991473329,26
regtest,80,7572.862991367,75,1.000000,mainnet,96,111.625868,11.226938,76.125406,258.889616,514.819317,78,0.007800000,0.992260369,99
regtest,80,7572.862991367,75,1.000000,mainnet,97,110.916510,11.733933,78.514962,255.631765,507.601484,86,0.008600000,0.991473329,23
regtest,80,7572.862991367,75,1.000000,mainnet,98,110.776577,11.436243,76.777331,255.450051,502.326878,91,0.009100000,0.990982063,136
regtest,80,7572.862991367,75,1.000000,mainnet,99,111.241892,11.715138,75.653522,260.239686,524.892295,100,0.010000000,0.990099010,55
regtest,80,7572.862991367,75,1.000000,mainnet,100,111.302006,12.058648,76.391138,255.015350,526.996242,85,0.008500000,0.991571641,79
regtest,80,7572.862991367,75,2.000000,mainnet,1,110.819351,11.626391,77.535205,252.307679,509.349715,178,0.017800000,0.982511299,29
regtest,80,7572.862991367,75,2.000000,mainnet,2,110.389756,11.729683,76.312325,255.855925,503.714808,156,0.015600000,0.984639622,90
regtest,80,7572.862991367,75,2.000000,mainnet,3,110.471277,11.560822,77.324562,252.987006,484.194480,175,0.017500000,0.982800983,17
regtest,80,7572.862991367,75,2.000000,mainnet,4,111.851943,12.308916,77.156473,258.699591,499.518614,187,0.018700000,0.981643271,65
regtest,80,7572.862991367,75,2.000000,mainnet,5,112.858990,11.865552,79.033047,256.842526,510.521147,182,0.018200000,0.982125319,36
regtest,80,7572.862991367,75,2.000000,mainnet,6,110.576361,11.396450,75.268072,257.233582,494.909444,166,0.016600000,0.983671060,40
regtest,80,7572.862991367,75,2.000000,mainnet,7,112.000931,12.042191,78.543683,256.746832,510.363389,176,0.017600000,0.982704403,34
regtest,80,7572.862991367,75,2.000000,mainnet,8,110.020368,11.266911,77.632128,251.684700,507.227503,176,0.017600000,0.982704403,17
regtest,80,7572.862991367,75,2.000000,mainnet,9,110.422086,11.556950,74.788702,256.671956,500.390850,180,0.018000000,0.982318271,36
regtest,80,7572.862991367,75,2.000000,mainnet,10,111.267123,11.714386,77.812776,257.748659,505.691517,159,0.015900000,0.984348853,39
regtest,80,7572.862991367,75,2.000000,mainnet,11,110.361738,11.571657,75.498593,254.790009,516.115011,201,0.020100000,0.980296049,101
regtest,80,7572.862991367,75,2.000000,mainnet,12,111.269430,11.330691,76.946225,260.545548,503.150681,159,0.015900000,0.984348853,32
regtest,80,7572.862991367,75,2.000000,mainnet,13,109.504173,11.581191,76.820611,250.864869,506.567237,193,0.019300000,0.981065437,99
regtest,80,7572.862991367,75,2.000000,mainnet,14,112.071213,12.276638,79.536328,257.393965,514.812360,152,0.015200000,0.985027581,27
regtest,80,7572.862991367,75,2.000000,mainnet,15,110.182442,11.822340,75.621996,251.310938,503.920569,179,0.017900000,0.982414776,27
regtest,80,7572.862991367,75,2.000000,mainnet,16,110.256086,11.655536,77.938977,255.603454,510.268774,183,0.018300000,0.982028872,18
regtest,80,7572.862991367,75,2.000000,mainnet,17,111.288257,11.574633,77.577452,256.223901,510.463290,179,0.017900000,0.982414776,88
regtest,80,7572.862991367,75,2.000000,mainnet,18,112.192184,11.111790,77.624104,260.174729,515.339551,185,0.018500000,0.981836033,48
regtest,80,7572.862991367,75,2.000000,mainnet,19,111.583227,12.035923,77.869343,257.449059,498.210780,184,0.018400000,0.981932443,56
regtest,80,7572.862991367,75,2.000000,mainnet,20,110.584369,11.973994,76.955917,252.971776,500.843891,170,0.017000000,0.983284169,161
regtest,80,7572.862991367,75,2.000000,mainnet,21,109.943339,11.375973,77.710428,251.902103,496.619379,200,0.020000000,0.980392157,217
regtest,80,7572.862991367,75,2.000000,mainnet,22,109.727888,11.333488,75.293166,256.639531,505.382435,180,0.018000000,0.982318271,53
regtest,80,7572.862991367,75,2.000000,mainnet,23,110.951080,11.860369,76.590305,256.902551,523.907929,159,0.015900000,0.984348853,17
regtest,80,7572.862991367,75,2.000000,mainnet,24,112.430236,11.820163,78.610036,259.998737,510.542932,187,0.018700000,0.981643271,83
regtest,80,7572.862991367,75,2.000000,mainnet,25,110.181281,10.959778,76.521322,251.745123,506.086199,165,0.016500000,0.983767831,32
regtest,80,7572.862991367,75,2.000000,mainnet,26,111.972656,12.096930,77.310269,260.554209,497.251500,146,0.014600000,0.985610093,17
regtest,80,7572.862991367,75,2.000000,mainnet,27,111.842362,11.358993,78.105257,257.940842,511.757231,176,0.017600000,0.982704403,17
regtest,80,7572.862991367,75,2.000000,mainnet,28,111.027739,11.344685,76.242318,259.873824,509.967361,184,0.018400000,0.981932443,229
regtest,80,7572.862991367,75,2.000000,mainnet,29,111.981381,11.614919,77.835486,259.832482,511.830356,183,0.018300000,0.982028872,131
regtest,80,7572.862991367,75,2.000000,mainnet,30,112.300320,11.560046,78.620161,257.150281,504.202760,172,0.017200000,0.983090838,85
regtest,80,7572.862991367,75,2.000000,mainnet,31,110.826966,11.645417,76.853615,257.029837,519.361464,184,0.018400000,0.981932443,94
regtest,80,7572.862991367,75,2.000000,mainnet,32,110.108594,11.378714,77.013293,254.535883,502.043783,172,0.017200000,0.983090838,80
regtest,80,7572.862991367,75,2.000000,mainnet,33,110.868847,11.886943,76.967293,254.772144,498.790114,173,0.017300000,0.982994200,18
regtest,80,7572.862991367,75,2.000000,mainnet,34,110.060343,11.750900,76.250638,250.367337,513.304715,177,0.017700000,0.982607841,19
regtest,80,7572.862991367,75,2.000000,mainnet,35,110.698548,12.097290,78.134485,251.751925,510.588128,182,0.018200000,0.982125319,23
regtest,80,7572.862991367,75,2.000000,mainnet,36,109.312751,11.139408,75.659656,250.929921,507.348607,163,0.016300000,0.983961429,33
regtest,80,7572.862991367,75,2.000000,mainnet,37,112.644039,11.662971,75.860961,260.636729,511.618000,173,0.017300000,0.982994200,67
regtest,80,7572.862991367,75,2.000000,mainnet,38,110.865208,10.987284,75.195699,260.955434,515.575162,165,0.016500000,0.983767831,65
regtest,80,7572.862991367,75,2.000000,mainnet,39,111.821762,12.134987,78.217435,258.147320,501.323985,159,0.015900000,0.984348853,112
regtest,80,7572.862991367,75,2.000000,mainnet,40,112.982947,12.342248,79.268547,257.320473,522.446342,195,0.019500000,0.980872977,251
regtest,80,7572.862991367,75,2.000000,mainnet,41,109.603604,11.730151,76.369727,248.827988,527.785590,171,0.017100000,0.983187494,36
regtest,80,7572.862991367,75,2.000000,mainnet,42,112.777169,12.335797,78.501038,256.946759,521.468292,184,0.018400000,0.981932443,21
regtest,80,7572.862991367,75,2.000000,mainnet,43,109.722484,11.402011,75.759476,256.534016,489.468433,178,0.017800000,0.982511299,55
regtest,80,7572.862991367,75,2.000000,mainnet,44,110.809764,11.982116,77.476071,256.290481,507.329478,169,0.016900000,0.983380863,110
regtest,80,7572.862991367,75,2.000000,mainnet,45,110.403883,11.737133,76.167215,256.184038,517.372262,199,0.019900000,0.980488283,23
regtest,80,7572.862991367,75,2.000000,mainnet,46,110.752145,11.475850,77.097998,255.097553,511.454900,190,0.019000000,0.981354269,18
regtest,80,7572.862991367,75,2.000000,mainnet,47,111.087699,11.501525,75.783939,257.582363,515.174352,183,0.018300000,0.982028872,30
regtest,80,7572.862991367,75,2.000000,mainnet,48,111.243268,11.791135,77.375596,254.332394,518.758639,187,0.018700000,0.981643271,37
regtest,80,7572.862991367,75,2.000000,mainnet,49,113.474028,12.142838,79.081750,261.064259,514.468726,176,0.017600000,0.982704403,71
regtest,80,7572.862991367,75,2.000000,mainnet,50,111.611255,11.470397,75.771014,260.522426,520.972675,200,0.020000000,0.980392157,35
regtest,80,7572.862991367,75,2.000000,mainnet,51,112.935155,12.150962,76.999975,257.172259,541.476657,183,0.018300000,0.982028872,42
regtest,80,7572.862991367,75,2.000000,mainnet,52,110.163440,11.453322,75.638206,254.593095,516.316378,173,0.017300000,0.982994200,17
regtest,80,7572.862991367,75,2.000000,mainnet,53,112.244038,12.008894,78.390028,257.803414,508.721340,176,0.017600000,0.982704403,64
regtest,80,7572.862991367,75,2.000000,mainnet,54,112.736391,11.162447,77.339894,260.238522,534.784737,166,0.016600000,0.983671060,90
regtest,80,7572.862991367,75,2.000000,mainnet,55,111.775697,11.353321,77.961215,256.606222,529.871911,196,0.019600000,0.980776775,21
regtest,80,7572.862991367,75,2.000000,mainnet,56,110.188220,11.942391,76.922443,255.655091,485.377801,179,0.017900000,0.982414776,46
regtest,80,7572.862991367,75,2.000000,mainnet,57,110.908408,12.198303,76.724412,258.055993,513.175321,171,0.017100000,0.983187494,48
regtest,80,7572.862991367,75,2.000000,mainnet,58,110.846882,11.899129,76.818342,258.229854,507.140469,165,0.016500000,0.983767831,18
regtest,80,7572.862991367,75,2.000000,mainnet,59,111.455825,11.559360,77.740646,255.407661,526.881088,184,0.018400000,0.981932443,36
regtest,80,7572.862991367,75,2.000000,mainnet,60,111.864052,12.513018,77.332347,259.979764,500.452532,168,0.016800000,0.983477577,82
regtest,80,7572.862991367,75,2.000000,mainnet,61,110.863651,12.342111,76.502429,258.661849,505.190541,169,0.016900000,0.983380863,18
regtest,80,7572.862991367,75,2.000000,mainnet,62,110.577400,11.992200,78.196617,252.829490,514.834584,175,0.017500000,0.982800983,17
regtest,80,7572.862991367,75,2.000000,mainnet,63,111.118000,11.448016,76.552842,255.320230,503.931704,182,0.018200000,0.982125319,23
regtest,80,7572.862991367,75,2.000000,mainnet,64,111.400762,11.361665,77.644905,253.037987,513.069338,184,0.018400000,0.981932443,133
regtest,80,7572.862991367,75,2.000000,mainnet,65,110.383474,11.389320,76.001119,251.591438,516.441929,158,0.015800000,0.984445757,95
regtest,80,7572.862991367,75,2.000000,mainnet,66,111.035126,11.459128,76.768410,260.173609,498.743892,178,0.017800000,0.982511299,21
regtest,80,7572.862991367,75,2.000000,mainnet,67,112.862355,11.556225,77.761439,258.520620,539.117441,175,0.017500000,0.982800983,63
regtest,80,7572.862991367,75,2.000000,mainnet,68,112.086839,12.358104,79.146806,259.198836,506.331753,180,0.018000000,0.982318271,57
regtest,80,7572.862991367,75,2.000000,mainnet,69,112.057755,11.665471,77.724789,260.173143,525.291320,187,0.018700000,0.981643271,299
regtest,80,7572.862991367,75,2.000000,mainnet,70,110.487229,12.088930,74.755881,253.608690,537.878391,183,0.018300000,0.982028872,26
regtest,80,7572.862991367,75,2.000000,mainnet,71,111.384132,11.317870,76.796078,257.727751,517.020464,192,0.019200000,0.981161695,19
regtest,80,7572.862991367,75,2.000000,mainnet,72,110.739311,11.412032,76.762647,257.575450,502.542636,165,0.016500000,0.983767831,36
regtest,80,7572.862991367,75,2.000000,mainnet,73,112.198876,11.868787,77.050788,258.045573,525.558316,189,0.018900000,0.981450584,48
regtest,80,7572.862991367,75,2.000000,mainnet,74,113.036531,12.419221,78.180035,261.010224,520.392495,175,0.017500000,0.982800983,65
regtest,80,7572.862991367,75,2.000000,mainnet,75,112.267134,11.733880,77.021541,258.446378,537.666176,165,0.016500000,0.983767831,65
regtest,80,7572.862991367,75,2.000000,mainnet,76,110.970989,11.562372,76.187436,257.438568,515.415769,169,0.016900000,0.983380863,73
regtest,80,7572.862991367,75,2.000000,mainnet,77,111.118851,11.162784,77.242619,255.449394,518.168303,199,0.019900000,0.980488283,36
regtest,80,7572.862991367,75,2.000000,mainnet,78,110.594854,12.107756,77.436116,250.279428,513.205944,188,0.018800000,0.981546918,111
regtest,80,7572.862991367,75,2.000000,mainnet,79,113.327585,12.461048,78.845041,261.292772,515.890234,190,0.019000000,0.981354269,22
regtest,80,7572.862991367,75,2.000000,mainnet,80,110.837286,11.489919,76.420868,256.866806,516.562300,196,0.019600000,0.980776775,39
regtest,80,7572.862991367,75,2.000000,mainnet,81,111.715771,11.575627,77.789553,257.435404,509.961361,184,0.018400000,0.981932443,23
regtest,80,7572.862991367,75,2.000000,mainnet,82,111.149412,12.043922,76.899196,256.971240,511.081425,185,0.018500000,0.981836033,22
regtest,80,7572.862991367,75,2.000000,mainnet,83,112.912841,12.243652,78.676471,258.844708,507.354798,186,0.018600000,0.981739643,36
regtest,80,7572.862991367,75,2.000000,mainnet,84,111.703274,11.519719,77.500305,256.101781,535.303038,160,0.016000000,0.984251969,31
regtest,80,7572.862991367,75,2.000000,mainnet,85,110.514031,11.319409,75.689393,256.025791,482.233493,191,0.019100000,0.981257973,17
regtest,80,7572.862991367,75,2.000000,mainnet,86,110.847723,11.554942,75.889518,257.617658,503.036257,187,0.018700000,0.981643271,23
regtest,80,7572.862991367,75,2.000000,mainnet,87,112.046223,11.650710,77.239305,256.887943,509.988545,210,0.021000000,0.979431929,152
regtest,80,7572.862991367,75,2.000000,mainnet,88,109.230101,11.817498,76.794294,250.817994,494.865879,176,0.017600000,0.982704403,32
regtest,80,7572.862991367,75,2.000000,mainnet,89,111.259426,11.644442,76.534103,260.441207,516.963848,205,0.020500000,0.979911808,17
regtest,80,7572.862991367,75,2.000000,mainnet,90,111.914126,12.275225,77.383924,258.930912,521.463346,181,0.018100000,0.982221786,20
regtest,80,7572.862991367,75,2.000000,mainnet,91,110.677256,11.589474,76.926471,256.422733,507.733744,186,0.018600000,0.981739643,18
regtest,80,7572.862991367,75,2.000000,mainnet,92,111.198137,11.543434,76.733365,257.614178,514.700092,160,0.016000000,0.984251969,19
regtest,80,7572.862991367,75,2.000000,mainnet,93,108.457366,11.713119,74.464662,249.751571,506.944621,157,0.015700000,0.984542680,30
regtest,80,7572.862991367,75,2.000000,mainnet,94,112.803367,12.208951,78.904866,258.006608,515.189341,169,0.016900000,0.983380863,25
regtest,80,7572.862991367,75,2.000000,mainnet,95,111.406625,11.913166,78.205087,255.778905,507.573732,180,0.018000000,0.982318271,49
regtest,80,7572.862991367,75,2.000000,mainnet,96,111.393506,10.984179,76.137653,256.629265,519.052085,171,0.017100000,0.983187494,99
regtest,80,7572.862991367,75,2.000000,mainnet,97,111.736060,11.733933,79.072127,257.477433,515.182761,168,0.016800000,0.983477577,23
regtest,80,7572.862991367,75,2.000000,mainnet,98,111.243759,11.734194,76.939210,256.090268,504.618578,173,0.017300000,0.982994200,136
regtest,80,7572.862991367,75,2.000000,mainnet,99,111.284165,11.869214,76.084915,260.997480,516.579704,193,0.019300000,0.981065437,55
regtest,80,7572.862991367,75,2.000000,mainnet,100,111.382026,11.948439,76.518441,255.249947,528.334398,192,0.019200000,0.981161695,30
regtest,80,7572.862991367,75,5.000000,mainnet,1,112.920513,11.937152,77.572657,260.268978,523.518467,455,0.045500000,0.956480153,18
regtest,80,7572.862991367,75,5.000000,mainnet,2,111.248021,11.701967,77.277344,258.228153,506.379018,406,0.040600000,0.960984048,167
regtest,80,7572.862991367,75,5.000000,mainnet,3,109.325185,11.558755,76.382217,251.021430,481.845004,444,0.044400000,0.957487553,53
regtest,80,7572.862991367,75,5.000000,mainnet,4,112.376391,12.310014,78.942704,254.486509,505.728064,455,0.045500000,0.956480153,65
regtest,80,7572.862991367,75,5.000000,mainnet,5,111.899957,11.388539,78.083980,254.768684,513.427731,483,0.048300000,0.953925403,36
regtest,80,7572.862991367,75,5.000000,mainnet,6,110.672476,11.504249,76.397847,256.939931,497.979799,433,0.043300000,0.958497077,40
regtest,80,7572.862991367,75,5.000000,mainnet,7,111.872194,11.845241,77.563061,257.174491,509.776630,462,0.046200000,0.955840184,44
regtest,80,7572.862991367,75,5.000000,mainnet,8,111.290606,11.366790,77.925542,255.014699,527.182589,460,0.046000000,0.956022945,76
regtest,80,7572.862991367,75,5.000000,mainnet,9,110.765683,11.606494,75.442411,256.075808,498.788304,500,0.050000000,0.952380952,33
regtest,80,7572.862991367,75,5.000000,mainnet,10,110.521433,11.618429,77.165370,252.980095,497.074950,452,0.045200000,0.956754688,51
regtest,80,7572.862991367,75,5.000000,mainnet,11,109.787294,11.685566,75.524980,251.829353,509.852822,427,0.042700000,0.959048624,100
regtest,80,7572.862991367,75,5.000000,mainnet,12,111.219220,10.954992,76.946225,258.577421,500.043992,421,0.042100000,0.959600806,32
regtest,80,7572.862991367,75,5.000000,mainnet,13,110.168434,11.636854,77.756530,251.026630,505.028968,438,0.043800000,0.958037938,99
regtest,80,7572.862991367,75,5.000000,mainnet,14,111.850631,12.215357,77.972184,257.909967,511.174725,403,0.040300000,0.961261175,28
regtest,80,7572.862991367,75,5.000000,mainnet,15,110.573788,12.150710,76.029190,254.113618,506.587187,452,0.045200000,0.956754688,27
regtest,80,7572.862991367,75,5.000000,mainnet,16,109.707886,11.720776,76.025927,254.344445,500.703633,474,0.047400000,0.954745083,18
regtest,80,7572.862991367,75,5.000000,mainnet,17,111.479739,11.574633,77.636510,254.353774,515.140293,429,0.042900000,0.958864704,88
regtest,80,7572.862991367,75,5.000000,mainnet,18,113.480742,11.263934,78.639342,263.882591,532.281937,430,0.043000000,0.958772771,48
regtest,80,7572.862991367,75,5.000000,mainnet,19,112.601641,11.735315,78.969621,255.963569,519.616199,465,0.046500000,0.955566173,52
regtest,80,7572.862991367,75,5.000000,mainnet,20,110.656863,12.299423,76.907352,250.789570,510.025875,435,0.043500000,0.958313368,74
regtest,80,7572.862991367,75,5.000000,mainnet,21,110.011651,11.339528,76.983478,254.787298,497.797009,443,0.044300000,0.957579240,40
regtest,80,7572.862991367,75,5.000000,mainnet,22,110.699865,12.178515,77.451536,257.736031,506.229536,483,0.048300000,0.953925403,53
regtest,80,7572.862991367,75,5.000000,mainnet,23,111.220409,11.676986,76.411950,258.323515,524.403264,408,0.040800000,0.960799385,17
regtest,80,7572.862991367,75,5.000000,mainnet,24,110.342746,11.910658,77.179742,254.863521,501.828431,444,0.044400000,0.957487553,83
regtest,80,7572.862991367,75,5.000000,mainnet,25,112.425173,11.366401,77.531895,257.450529,525.149511,417,0.041700000,0.959969281,32
regtest,80,7572.862991367,75,5.000000,mainnet,26,111.743925,11.992988,76.951593,260.404863,500.535731,406,0.040600000,0.960984048,21
regtest,80,7572.862991367,75,5.000000,mainnet,27,111.268709,11.378007,76.062713,255.058304,522.282747,416,0.041600000,0.960061444,17
regtest,80,7572.862991367,75,5.000000,mainnet,28,111.638354,11.671674,77.667475,258.199892,512.650942,421,0.042100000,0.959600806,30
regtest,80,7572.862991367,75,5.000000,mainnet,29,111.740353,11.761228,78.547838,256.658616,513.600052,443,0.044300000,0.957579240,146
regtest,80,7572.862991367,75,5.000000,mainnet,30,112.941282,11.705652,79.311896,257.785117,502.409409,463,0.046300000,0.955748829,223
regtest,80,7572.862991367,75,5.000000,mainnet,31,112.582139,11.607244,78.277770,260.812854,536.713383,420,0.042000000,0.959692898,126
regtest,80,7572.862991367,75,5.000000,mainnet,32,109.867974,11.041994,76.101577,256.022975,502.657218,452,0.045200000,0.956754688,21
regtest,80,7572.862991367,75,5.000000,mainnet,33,111.008695,11.566453,75.791700,255.995904,509.608881,445,0.044500000,0.957395883,18
